StatusMonth,OccGroup,Score,n
2025-02,2411 Early Childhood (Pre-primary School) Teachers,80,3
2025-02,2411 Early Childhood (Pre-primary School) Teachers,85,4
2025-02,2411 Early Childhood (Pre-primary School) Teachers,60,4
2025-02,2611 ICT Business and Systems Analysts,65,1
2025-02,2611 ICT Business and Systems Analysts,80,2
2025-02,2611 ICT Business and Systems Analysts,95,1
2025-02,2611 ICT Business and Systems Analysts,90,3
2025-02,2611 ICT Business and Systems Analysts,85,2
2025-02,2211 Accountants,65,9
2025-02,2211 Accountants,75,6
2025-02,2211 Accountants,70,5
2025-02,2211 Accountants,80,2
2025-02,2211 Accountants,90,2
2025-02,2211 Accountants,85,1
2025-02,2211 Accountants,55,1
2025-02,2211 Accountants,60,1
2025-02,2211 Accountants,100,1
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",65,3
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",75,5
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",70,3
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",80,3
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",90,1
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",85,4
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",55,1
2025-02,"2621 Database and Systems Administrators, and ICT Security Specialists",60,1
2025-02,"2212 Auditors, Company Secretaries and Corporate Treasurers",65,1
2025-02,"2212 Auditors, Company Secretaries and Corporate Treasurers",70,1
2025-02,"2212 Auditors, Company Secretaries and Corporate Treasurers",55,1
2025-02,2345 Life Scientists,95,1
2025-02,"2335 Industrial, Mechanical and Production Engineers",65,2
2025-02,"2335 Industrial, Mechanical and Production Engineers",75,2
2025-02,"2335 Industrial, Mechanical and Production Engineers",70,1
2025-02,"2335 Industrial, Mechanical and Production Engineers",80,2
2025-02,2339 Other Engineering Professionals,65,1
2025-02,2339 Other Engineering Professionals,75,1
2025-02,2339 Other Engineering Professionals,70,1
2025-02,2339 Other Engineering Professionals,90,1
2025-02,2339 Other Engineering Professionals,85,2
2025-02,2339 Other Engineering Professionals,60,1
2025-02,2339 Other Engineering Professionals,50,1
2025-02,2341 Agricultural and Forestry Scientists,75,1
2025-02,2544 Registered Nurses,65,21
2025-02,2544 Registered Nurses,75,17
2025-02,2544 Registered Nurses,70,14
2025-02,2544 Registered Nurses,80,11
2025-02,2544 Registered Nurses,85,2
2025-02,2544 Registered Nurses,55,2
2025-02,2544 Registered Nurses,60,5
2025-02,2544 Registered Nurses,50,1
2025-02,3513 Chefs,65,7
2025-02,3513 Chefs,75,5
2025-02,3513 Chefs,70,6
2025-02,3513 Chefs,80,3
2025-02,3513 Chefs,55,3
2025-02,3513 Chefs,60,1
2025-02,2334 Electronics Engineers,65,1
2025-02,2334 Electronics Engineers,70,2
2025-02,2334 Electronics Engineers,90,1
2025-02,3232 Metal Fitters and Machinists,70,2
2025-02,2631 Computer Network Professionals,70,4
2025-02,2631 Computer Network Professionals,85,1
2025-02,2713 Solicitors,70,1
2025-02,2713 Solicitors,80,1
2025-02,2713 Solicitors,90,2
2025-02,3123 Electrical Engineering Draftspersons and Technicians,65,2
2025-02,3123 Electrical Engineering Draftspersons and Technicians,75,1
2025-02,2321 Architects and Landscape Architects,65,8
2025-02,2321 Architects and Landscape Architects,75,2
2025-02,2321 Architects and Landscape Architects,70,4
2025-02,2321 Architects and Landscape Architects,80,1
2025-02,2321 Architects and Landscape Architects,90,1
2025-02,2321 Architects and Landscape Architects,60,1
2025-02,2531 General Practitioners and Resident Medical officers,65,2
2025-02,2531 General Practitioners and Resident Medical officers,75,1
2025-02,2531 General Practitioners and Resident Medical officers,70,2
2025-02,2531 General Practitioners and Resident Medical officers,80,2
2025-02,2531 General Practitioners and Resident Medical officers,60,1
2025-02,2347 Veterinarians,75,1
2025-02,2414 Secondary School Teachers,65,3
2025-02,2414 Secondary School Teachers,75,3
2025-02,2414 Secondary School Teachers,70,7
2025-02,2414 Secondary School Teachers,80,3
2025-02,2414 Secondary School Teachers,85,1
2025-02,2421 University Lecturers and Tutors,70,1
2025-02,2421 University Lecturers and Tutors,80,2
2025-02,2421 University Lecturers and Tutors,85,1
2025-02,2633 Telecommunications Engineering Professionals,70,2
2025-02,2633 Telecommunications Engineering Professionals,80,1
2025-02,2633 Telecommunications Engineering Professionals,90,1
2025-02,3122 Civil Engineering Draftspersons and Technicians,65,3
2025-02,3122 Civil Engineering Draftspersons and Technicians,75,1
2025-02,3122 Civil Engineering Draftspersons and Technicians,70,6
2025-02,3122 Civil Engineering Draftspersons and Technicians,80,1
2025-02,3122 Civil Engineering Draftspersons and Technicians,55,1
2025-02,3122 Civil Engineering Draftspersons and Technicians,60,1
2025-02,3122 Civil Engineering Draftspersons and Technicians,50,1
2025-02,1399 Other Specialist Managers,70,1
2025-02,2322 Cartographers and Surveyors,65,1
2025-02,2336 Mining Engineers,70,1
2025-02,3223 Structural Steel and Welding Trades Workers,65,1
2025-02,3223 Structural Steel and Welding Trades Workers,75,1
2025-02,3223 Structural Steel and Welding Trades Workers,70,3
2025-02,3223 Structural Steel and Welding Trades Workers,55,1
2025-02,1331 Construction Managers,65,4
2025-02,1331 Construction Managers,70,4
2025-02,1331 Construction Managers,85,1
2025-02,2343 Environmental Scientists,75,1
2025-02,2343 Environmental Scientists,70,1
2025-02,2343 Environmental Scientists,90,1
2025-02,2343 Environmental Scientists,85,2
2025-02,3312 Carpenters and Joiners,65,4
2025-02,3312 Carpenters and Joiners,75,1
2025-02,3312 Carpenters and Joiners,85,1
2025-02,3312 Carpenters and Joiners,55,1
2025-02,3312 Carpenters and Joiners,60,3
2025-02,2725 Social Workers,75,2
2025-02,2725 Social Workers,70,1
2025-02,3322 Painting Trades Workers,65,1
2025-02,3322 Painting Trades Workers,70,2
2025-02,3941 Cabinetmakers,75,1
2025-02,3941 Cabinetmakers,60,2
2025-02,3311 Bricklayers and Stonemasons,70,1
2025-02,2539 Other Medical Practitioners,65,1
2025-02,2539 Other Medical Practitioners,75,1
2025-02,2539 Other Medical Practitioners,80,1
2025-02,3411 Electricians,65,1
2025-02,3411 Electricians,60,1
2025-02,2525 Physiotherapists,65,2
2025-02,2525 Physiotherapists,75,3
2025-02,2525 Physiotherapists,70,6
2025-02,2525 Physiotherapists,85,1
2025-02,2525 Physiotherapists,55,1
2025-02,2527 Speech Professionals and Audiologists,75,1
2025-02,2527 Speech Professionals and Audiologists,50,2
2025-02,2524 Occupational Therapists,75,1
2025-02,2524 Occupational Therapists,70,2
2025-02,2524 Occupational Therapists,80,3
2025-02,2524 Occupational Therapists,95,2
2025-02,2524 Occupational Therapists,60,1
2025-02,3421 Airconditioning and Refrigeration Mechanics,75,1
2025-02,3421 Airconditioning and Refrigeration Mechanics,70,1
2025-02,2346 Medical Laboratory Scientists,80,1
2025-02,3341 Plumbers,80,1
2025-02,3341 Plumbers,85,1
2025-02,3341 Plumbers,60,1
2025-02,3241 Panelbeaters,75,1
2025-02,2533 Internal Medicine Specialists,65,2
2025-02,2533 Internal Medicine Specialists,70,1
2025-02,2533 Internal Medicine Specialists,80,1
2025-02,3332 Plasterers,65,1
2025-02,3334 Wall and Floor Tilers,65,1
2025-02,3334 Wall and Floor Tilers,70,1
2025-02,3334 Wall and Floor Tilers,60,1
2025-02,2534 Psychiatrists,80,1
2024-11,2613 Software and Applications Programmers,65,4
2024-11,2613 Software and Applications Programmers,75,4
2024-11,2613 Software and Applications Programmers,70,1
2024-11,2613 Software and Applications Programmers,80,8
2024-11,2613 Software and Applications Programmers,95,668
2024-11,2613 Software and Applications Programmers,90,391
2024-11,2613 Software and Applications Programmers,85,35
2024-11,2613 Software and Applications Programmers,60,1
2024-11,2613 Software and Applications Programmers,100,69
2024-11,2613 Software and Applications Programmers,105,4
2024-11,3212 Motor Mechanics,65,8
2024-11,3212 Motor Mechanics,75,3
2024-11,3212 Motor Mechanics,80,1
2024-11,3212 Motor Mechanics,95,5
2024-11,3212 Motor Mechanics,90,12
2024-11,3212 Motor Mechanics,85,2
2024-11,3212 Motor Mechanics,55,2
2024-11,3212 Motor Mechanics,60,5
2024-11,2332 Civil Engineering Professionals,65,3
2024-11,2332 Civil Engineering Professionals,75,315
2024-11,2332 Civil Engineering Professionals,70,45
2024-11,2332 Civil Engineering Professionals,80,194
2024-11,2332 Civil Engineering Professionals,95,41
2024-11,2332 Civil Engineering Professionals,90,463
2024-11,2332 Civil Engineering Professionals,85,97
2024-11,2332 Civil Engineering Professionals,55,1
2024-11,2332 Civil Engineering Professionals,100,2
2024-11,2332 Civil Engineering Professionals,105,1
2024-11,2332 Civil Engineering Professionals,115,1
2024-11,2411 Early Childhood (Pre-primary School) Teachers,65,5
2024-11,2411 Early Childhood (Pre-primary School) Teachers,75,580
2024-11,2411 Early Childhood (Pre-primary School) Teachers,70,17
2024-11,2411 Early Childhood (Pre-primary School) Teachers,80,344
2024-11,2411 Early Childhood (Pre-primary School) Teachers,95,1
2024-11,2411 Early Childhood (Pre-primary School) Teachers,90,6
2024-11,2411 Early Childhood (Pre-primary School) Teachers,85,66
2024-11,2411 Early Childhood (Pre-primary School) Teachers,55,2
2024-11,2411 Early Childhood (Pre-primary School) Teachers,60,2
2024-11,2411 Early Childhood (Pre-primary School) Teachers,100,1
2024-11,2611 ICT Business and Systems Analysts,65,1
2024-11,2611 ICT Business and Systems Analysts,75,7
2024-11,2611 ICT Business and Systems Analysts,70,5
2024-11,2611 ICT Business and Systems Analysts,80,3
2024-11,2611 ICT Business and Systems Analysts,95,447
2024-11,2611 ICT Business and Systems Analysts,90,17
2024-11,2611 ICT Business and Systems Analysts,85,8
2024-11,2611 ICT Business and Systems Analysts,60,1
2024-11,2611 ICT Business and Systems Analysts,110,3
2024-11,2611 ICT Business and Systems Analysts,100,48
2024-11,2611 ICT Business and Systems Analysts,115,5
2024-11,2211 Accountants,65,10
2024-11,2211 Accountants,75,10
2024-11,2211 Accountants,70,17
2024-11,2211 Accountants,80,7
2024-11,2211 Accountants,95,531
2024-11,2211 Accountants,90,175
2024-11,2211 Accountants,85,11
2024-11,2211 Accountants,110,1
2024-11,2211 Accountants,100,52
2024-11,2211 Accountants,105,1
2024-11,2211 Accountants,115,1
2024-11,2344 Geologists Geophysicists and Hydrogeologists,75,1
2024-11,2344 Geologists Geophysicists and Hydrogeologists,90,4
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",65,1
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",75,1
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",70,1
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",80,5
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",95,187
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",90,4
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",85,2
2024-11,"2621 Database and Systems Administrators, and ICT Security Specialists",100,7
2024-11,"2212 Auditors, Company Secretaries and Corporate Treasurers",65,3
2024-11,"2212 Auditors, Company Secretaries and Corporate Treasurers",75,2
2024-11,"2212 Auditors, Company Secretaries and Corporate Treasurers",70,3
2024-11,"2212 Auditors, Company Secretaries and Corporate Treasurers",80,3
2024-11,"2212 Auditors, Company Secretaries and Corporate Treasurers",95,19
2024-11,"2212 Auditors, Company Secretaries and Corporate Treasurers",90,390
2024-11,"2212 Auditors, Company Secretaries and Corporate Treasurers",85,47
2024-11,2345 Life Scientists,80,1
2024-11,2345 Life Scientists,95,27
2024-11,2345 Life Scientists,90,91
2024-11,2345 Life Scientists,85,5
2024-11,2345 Life Scientists,100,9
2024-11,2345 Life Scientists,105,4
2024-11,"2335 Industrial, Mechanical and Production Engineers",65,2
2024-11,"2335 Industrial, Mechanical and Production Engineers",75,6
2024-11,"2335 Industrial, Mechanical and Production Engineers",70,5
2024-11,"2335 Industrial, Mechanical and Production Engineers",80,7
2024-11,"2335 Industrial, Mechanical and Production Engineers",95,39
2024-11,"2335 Industrial, Mechanical and Production Engineers",90,569
2024-11,"2335 Industrial, Mechanical and Production Engineers",85,49
2024-11,"2335 Industrial, Mechanical and Production Engineers",50,1
2024-11,"2335 Industrial, Mechanical and Production Engineers",100,4
2024-11,2339 Other Engineering Professionals,65,5
2024-11,2339 Other Engineering Professionals,75,1
2024-11,2339 Other Engineering Professionals,70,2
2024-11,2339 Other Engineering Professionals,80,4
2024-11,2339 Other Engineering Professionals,95,26
2024-11,2339 Other Engineering Professionals,90,397
2024-11,2339 Other Engineering Professionals,85,37
2024-11,2339 Other Engineering Professionals,60,1
2024-11,2339 Other Engineering Professionals,110,1
2024-11,2339 Other Engineering Professionals,100,5
2024-11,2339 Other Engineering Professionals,105,1
2024-11,2341 Agricultural and Forestry Scientists,65,2
2024-11,2341 Agricultural and Forestry Scientists,70,2
2024-11,2341 Agricultural and Forestry Scientists,80,1
2024-11,2341 Agricultural and Forestry Scientists,95,7
2024-11,2341 Agricultural and Forestry Scientists,90,33
2024-11,2341 Agricultural and Forestry Scientists,85,2
2024-11,2341 Agricultural and Forestry Scientists,100,2
2024-11,2341 Agricultural and Forestry Scientists,105,1
2024-11,2544 Registered Nurses,65,40
2024-11,2544 Registered Nurses,75,1293
2024-11,2544 Registered Nurses,70,52
2024-11,2544 Registered Nurses,80,318
2024-11,2544 Registered Nurses,95,3
2024-11,2544 Registered Nurses,90,12
2024-11,2544 Registered Nurses,85,93
2024-11,2544 Registered Nurses,55,1
2024-11,2544 Registered Nurses,60,5
2024-11,2544 Registered Nurses,50,2
2024-11,2544 Registered Nurses,100,2
2024-11,2544 Registered Nurses,105,2
2024-11,3513 Chefs,65,22
2024-11,3513 Chefs,75,18
2024-11,3513 Chefs,70,20
2024-11,3513 Chefs,80,11
2024-11,3513 Chefs,95,2
2024-11,3513 Chefs,90,123
2024-11,3513 Chefs,85,3
2024-11,3513 Chefs,55,2
2024-11,3513 Chefs,60,8
2024-11,3513 Chefs,100,2
2024-11,2334 Electronics Engineers,75,1
2024-11,2334 Electronics Engineers,70,1
2024-11,2334 Electronics Engineers,80,2
2024-11,2334 Electronics Engineers,95,14
2024-11,2334 Electronics Engineers,90,136
2024-11,2334 Electronics Engineers,85,11
2024-11,2334 Electronics Engineers,100,5
2024-11,3232 Metal Fitters and Machinists,65,1
2024-11,3232 Metal Fitters and Machinists,75,1
2024-11,3232 Metal Fitters and Machinists,70,1
2024-11,3232 Metal Fitters and Machinists,90,1
2024-11,3232 Metal Fitters and Machinists,85,1
2024-11,2631 Computer Network Professionals,75,1
2024-11,2631 Computer Network Professionals,80,4
2024-11,2631 Computer Network Professionals,95,203
2024-11,2631 Computer Network Professionals,85,2
2024-11,2631 Computer Network Professionals,100,10
2024-11,"2342 Chemists, and Food and Wine Scientists",80,1
2024-11,"2342 Chemists, and Food and Wine Scientists",95,1
2024-11,"2342 Chemists, and Food and Wine Scientists",90,44
2024-11,"2342 Chemists, and Food and Wine Scientists",60,1
2024-11,"2342 Chemists, and Food and Wine Scientists",100,2
2024-11,2713 Solicitors,75,1
2024-11,2713 Solicitors,80,1
2024-11,2713 Solicitors,95,5
2024-11,2713 Solicitors,90,98
2024-11,2713 Solicitors,85,2
2024-11,2713 Solicitors,100,1
2024-11,2331 Chemical and Materials Engineers,65,1
2024-11,2331 Chemical and Materials Engineers,70,1
2024-11,2331 Chemical and Materials Engineers,95,13
2024-11,2331 Chemical and Materials Engineers,90,109
2024-11,2331 Chemical and Materials Engineers,85,9
2024-11,2331 Chemical and Materials Engineers,100,5
2024-11,3123 Electrical Engineering Draftspersons and Technicians,90,3
2024-11,2333 Electrical Engineers,65,2
2024-11,2333 Electrical Engineers,75,1
2024-11,2333 Electrical Engineers,70,1
2024-11,2333 Electrical Engineers,80,3
2024-11,2333 Electrical Engineers,95,13
2024-11,2333 Electrical Engineers,90,190
2024-11,2333 Electrical Engineers,85,11
